"","Gene_ID","Pman_GeneID","P_maniculatus_attr","M_musculus_attr","EP_strain_logFC","EP_strain_adj_P.Val","EP_strain_SIG","diffexpressed_EP","LP_strain_logFC","LP_strain_adj_P.Val","LP_strain_SIG","diffexpressed_LP","Quadrant"
"2155","Ascc1","Ascc1","NA","NA",-0.297786050352476,0.0020025818280225,"SIG","DOWN",-0.603553973165959,3.73980089866521e-24,"SIG","DOWN","NA"
"2156","Mtif3","Mtif3","NA","Translation initiation factor IF-3, mitochondrial",-0.254190398948754,0.00201078948839807,"SIG","DOWN",-0.336977986061794,2.98451081161696e-05,"SIG","DOWN","InCutoff"
"2157","novel_gene_NC_056010.1_38141","novel_gene_NC_056010.1_38141","NA","NA",-1.51002534808893,0.00201651559004665,"SIG","DOWN",-1.12394260290738,4.66014306113282e-08,"SIG","DOWN","Down-Down"
"2158","Steep1","Steep1","NA","NA",-0.354387299399437,0.00201940265582245,"SIG","DOWN",0.145420814100365,0.00119598282578749,"SIG","UP","InCutoff"
"2159","LOC102910326","PCNP","PEST proteolytic signal-containing nuclear protein","NA",-0.461611819757832,0.00202322971110314,"SIG","DOWN",0.608160581346059,9.9001323050859e-11,"SIG","UP","NA"
"2160","novel_gene_NC_056008.1_859","novel_gene_NC_056008.1_859","NA","NA",0.847127830419551,0.00202386749636155,"SIG","UP",0.558923962713417,0.00432403955733687,"SIG","UP","Up-Up"
"2161","Nsfl1c","Nsfl1c","NA","NA",0.337841717648697,0.00202503035362531,"SIG","UP",0.172938411301382,5.00121210277771e-07,"SIG","UP","InCutoff"
"2162","Sdf2","Sdf2","NA","Stromal cell-derived factor 2",0.333033205690447,0.00203374421214033,"SIG","UP",0.180746236717101,0.00010238202565066,"SIG","UP","InCutoff"
"2163","LOC102906404","CBARP","voltage-dependent calcium channel beta subunit-associated regulatory protein","Voltage-dependent calcium channel beta subunit-associated regulatory protein",0.83878130190667,0.00203536840600101,"SIG","UP",-0.209699920102873,0.0311292357084022,"SIG","DOWN","NA"
"2164","Mlh1","Mlh1","NA","DNA mismatch repair protein Mlh1",0.501688746644936,0.00204058978648849,"SIG","UP",0.608635515456295,7.3467587407067e-05,"SIG","UP","Up-Up"
"2165","LOC102913737","Apo-F","LOW QUALITY PROTEIN: apolipoprotein F","Apolipoprotein F",1.36785782332605,0.00204288979677885,"SIG","UP",1.04972025028841,0.00078043926812312,"SIG","UP","Up-Up"
"2166","LOC102922781","COA4","cytochrome c oxidase assembly factor 4 homolog, mitochondrial","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",0.456805101589414,0.00204288979677885,"SIG","UP",0.87902753667003,1.40820554936674e-22,"SIG","UP","NA"
"2167","Tub","Tub","NA","Tubulin alpha chain",1.08295822110949,0.00204288979677885,"SIG","UP",0.63272857791206,0.00902540119585785,"SIG","UP","Up-Up"
"2168","Gin1","Gin1","NA","Gypsy retrotransposon integrase-like protein 1",0.413820237587113,0.00204288979677885,"SIG","UP",0.706310600381507,2.80106682186881e-11,"SIG","UP","NA"
"2169","Unc13b","Unc13b","NA","Protein unc-13 homolog A",0.652082843323452,0.00204288979677885,"SIG","UP",0.419968805984852,0.00058398645974601,"SIG","UP","NA"
"2170","novel_gene_NC_056029.1_3590","novel_gene_NC_056029.1_3590","NA","NA",-0.510990946147365,0.00204288979677885,"SIG","DOWN",-0.491638163211186,0.00014860609928611,"SIG","DOWN","NA"
"2171","Snrnp25","Snrnp25","NA","U11/U12 small nuclear ribonucleoprotein 25 kDa protein",-0.632881536405231,0.00204288979677885,"SIG","DOWN",-0.431160743678961,1.99539877220074e-05,"SIG","DOWN","NA"
"2172","novel_gene_NC_056011.1_32610","novel_gene_NC_056011.1_32610","NA","NA",1.11596606505092,0.00204920990484405,"SIG","UP",0.275397636599255,0.0175453410048834,"SIG","UP","NA"
"2173","Dnai1","Dnai1","NA","Dynein axonemal intermediate chain 1",0.798460767933132,0.00205155971529314,"SIG","UP",1.07569675218902,1.16544099002888e-05,"SIG","UP","Up-Up"
"2174","Septin2","Septin2","NA","Septin-2",-0.323302604117715,0.00205155971529314,"SIG","DOWN",-0.283947148389552,0.00070993951816877,"SIG","DOWN","InCutoff"
"2175","Nectin2","Nectin2","NA","Immunoglobulin-like fold",0.517959339271138,0.00205627504283007,"SIG","UP",0.148312489559563,0.00761963843923684,"SIG","UP","NA"
"2176","LOC121822486","LOC121822486","NA","NA",1.76050788332084,0.00205627504283007,"SIG","UP",-0.555029050826367,0.00022815836636252,"SIG","DOWN","Up-Down"
"2177","novel_gene_NC_056023.1_2050","novel_gene_NC_056023.1_2050","NA","NA",-2.01059128893616,0.00205627504283007,"SIG","DOWN",-0.384479381744931,0.0100998365553438,"SIG","DOWN","NA"
"2178","novel_gene_NC_056008.1_29419","novel_gene_NC_056008.1_29419","NA","NA",-0.558778504580283,0.00205712065659018,"SIG","DOWN",-0.959996466699335,5.32882736209884e-09,"SIG","DOWN","Down-Down"
"2179","Rasef","Rasef","NA","EF-hand domain",1.32246079399251,0.0020678024972339,"SIG","UP",0.628069108248681,0.00154569585992861,"SIG","UP","Up-Up"
"2180","Kif5c","Kif5c","NA","Kinesin heavy chain isoform 5C",1.17591511743345,0.0020718917209035,"SIG","UP",1.17748719519601,2.19647921798714e-06,"SIG","UP","Up-Up"
"2181","Atp9a","Atp9a","NA","Phospholipid-transporting ATPase",0.725723914035409,0.00207806137575224,"SIG","UP",0.449974846521299,1.40893721624535e-07,"SIG","UP","NA"
"2182","Prss8","Prss8","NA","Peptidase S1, PA clan",1.71081503962647,0.0020932008505601,"SIG","UP",-0.452074029624073,8.435148823757e-07,"SIG","DOWN","NA"
"2183","Epha1","Epha1","NA","Ephrin type-A receptor 1",0.968470705440738,0.0020932008505601,"SIG","UP",0.233091449760031,0.00199760905579703,"SIG","UP","NA"
"2184","Stat6","Stat6","NA","Signal transducer and transcription activator 6",-0.82108305526051,0.00209891085548062,"SIG","DOWN",-0.631870531702988,1.46630453464375e-18,"SIG","DOWN","Down-Down"
"2185","Pim2","Pim2","NA","NA",-0.620468272872577,0.0021089593907816,"SIG","DOWN",-0.591690172866066,8.79627492540374e-10,"SIG","DOWN","Down-Down"
"2186","Mdga2","Mdga2","NA","MAM domain-containing glycosylphosphatidylinositol anchor protein 2",-0.423920260380702,0.00210900788932767,"SIG","DOWN",0.136087216877168,0.0280037543879393,"SIG","UP","InCutoff"
"2187","Camk1g","Camk1g","NA","Calcium/calmodulin-dependent protein kinase type 1G",0.744623116984473,0.00211397808538812,"SIG","UP",0.307708419479041,0.00935627689444787,"SIG","UP","NA"
"2188","LOC102922157","MPP1","kinesin-like protein KIF20B","Kinesin-like protein KIF20B",0.904917160360944,0.00211948660850194,"SIG","UP",0.924595960278063,2.45406504575812e-10,"SIG","UP","Up-Up"
"2189","Mak16","Mak16","NA","Protein MAK16 homolog",-0.310468801755845,0.00213289766435211,"SIG","DOWN",-0.319159554385059,6.89021353194183e-09,"SIG","DOWN","InCutoff"
"2190","Ripply3","Ripply3","NA","Protein ripply3",1.60215490438176,0.00213485621063073,"SIG","UP",1.00871750779885,8.51303261567984e-07,"SIG","UP","Up-Up"
"2191","Thoc6","Thoc6","NA","THO complex subunit 6 homolog",0.446755415016304,0.00214110444828269,"SIG","UP",0.358094979813671,2.05139098004967e-11,"SIG","UP","InCutoff"
"2192","Fgf2","Fgf2","NA","Fibroblast growth factor 2",-0.842720107878221,0.00214110444828269,"SIG","DOWN",-0.824412544614301,8.51784376635191e-10,"SIG","DOWN","Down-Down"
"2193","Usp33","Usp33","NA","Ubiquitin carboxyl-terminal hydrolase 33",-0.207276453117702,0.00214434097206217,"SIG","DOWN",-0.0940562140265073,0.0482643089870654,"SIG","DOWN","InCutoff"
"2194","Stk35","Stk35","NA","Serine/threonine-protein kinase 35",-0.560626431608329,0.00214815155789117,"SIG","DOWN",-0.112600236730767,0.0475245350947853,"SIG","DOWN","NA"
"2195","novel_gene_NC_056011.1_38689","novel_gene_NC_056011.1_38689","NA","NA",-0.639622107701858,0.00214818223441837,"SIG","DOWN",-0.211948586653982,0.00061252187532255,"SIG","DOWN","NA"
"2196","LOC102907927","Zfp-15","zinc finger protein 431-like isoform X1","Zinc finger protein 292",0.620405635538859,0.00214899013239169,"SIG","UP",0.851475896979233,1.57641275659932e-15,"SIG","UP","Up-Up"
"2197","novel_gene_NC_056018.1_9657","novel_gene_NC_056018.1_9657","NA","NA",-0.54546013296034,0.00215486004233186,"SIG","DOWN",-0.741555495408411,2.9827198895797e-05,"SIG","DOWN","Down-Down"
"2198","Xylt2","Xylt2","NA","Xylosyltransferase 2",0.642432020251696,0.00215658105831154,"SIG","UP",0.544261623046883,1.64359944285526e-09,"SIG","UP","Up-Up"
"2199","novel_gene_NC_056013.1_7138","novel_gene_NC_056013.1_7138","NA","NA",0.957198012755535,0.00216716488636748,"SIG","UP",1.04761132123747,2.46780942405443e-15,"SIG","UP","Up-Up"
"2200","Meiob","Meiob","NA","Meiosis-specific with OB domain-containing protein",-1.02718559990321,0.00217256779024311,"SIG","DOWN",-0.476999156785367,0.0118326148450821,"SIG","DOWN","NA"
"2201","Fancm","Fancm","NA","Fanconi anemia group M protein homolog",0.551030492097763,0.00217359339631242,"SIG","UP",0.529366566864968,2.34115862955489e-14,"SIG","UP","Up-Up"
"2202","LOC121829530","LOC121829530","NA","NA",1.29962691118144,0.00217857333183995,"SIG","UP",0.497223108354289,0.00359748869871322,"SIG","UP","NA"
"2203","novel_gene_NC_056012.1_13920","novel_gene_NC_056012.1_13920","NA","NA",-1.7542161725705,0.00217938067338804,"SIG","DOWN",-0.575297277744912,2.49555219303428e-09,"SIG","DOWN","Down-Down"
"2204","Letmd1","Letmd1","NA","LETM1 domain-containing protein 1",-0.335066962653306,0.00218031052475671,"SIG","DOWN",-0.215844700590645,0.0064752152339242,"SIG","DOWN","InCutoff"
"2205","novel_gene_NC_056008.1_14696","novel_gene_NC_056008.1_14696","NA","NA",-0.873863620065589,0.0021814026993692,"SIG","DOWN",-0.937137835469132,1.09765568620204e-22,"SIG","DOWN","Down-Down"
"2206","Znf865","Znf865","NA","NA",-0.430696715385256,0.00218540073809356,"SIG","DOWN",-0.157848118383589,0.00063779268976598,"SIG","DOWN","InCutoff"
"2207","novel_gene_NC_056009.1_19756","novel_gene_NC_056009.1_19756","NA","NA",-0.673352208808247,0.00218734694424639,"SIG","DOWN",-0.277257514901654,4.87329076238999e-05,"SIG","DOWN","NA"
"2208","Cbfb","Cbfb","NA","Core-binding factor subunit beta",-0.360660168146876,0.00219265502763637,"SIG","DOWN",0.443825561277983,2.81079714117701e-09,"SIG","UP","InCutoff"
"2209","Arhgef33","Arhgef33","NA","Rho guanine nucleotide exchange factor 33",0.774861172495989,0.00219855458445961,"SIG","UP",0.842691727942152,1.23695843354572e-05,"SIG","UP","Up-Up"
"2210","Plekhg2","Plekhg2","NA","Pleckstrin homology domain-containing family G member 2",0.930485573041053,0.00219919532256461,"SIG","UP",0.409586567739254,6.64408802955535e-18,"SIG","UP","NA"
"2211","Spn","Spn","NA","Neurabin-like family",-1.70674389445026,0.00220989007899636,"SIG","DOWN",0.568889011003386,0.0341739639554334,"SIG","UP","Down-Up"
"2212","Tob1","Tob1","NA","Protein Tob1",-1.53612523568388,0.00222229237924423,"SIG","DOWN",-0.793421890211788,3.33242569287116e-08,"SIG","DOWN","Down-Down"
"2213","LOC102918485","Ugt2b35","UDP-glucuronosyltransferase","UDP-glucuronosyltransferase",-0.9759752150943,0.00222229237924423,"SIG","DOWN",-0.630972411894569,0.0235792044917275,"SIG","DOWN","Down-Down"
"2214","C5H6orf62","C5H6orf62","NA","Uncharacterized protein C6orf62 homolog",-0.477012369910318,0.00222232803379858,"SIG","DOWN",-0.208326118443214,6.42032380375486e-07,"SIG","DOWN","InCutoff"
"2215","LOC107402283","Dnmt3b","DNA (cytosine-5)-methyltransferase 3B","DNA (cytosine-5)-methyltransferase 3B",0.730450038265024,0.00222947974048387,"SIG","UP",0.347155627216585,0.0284818722174425,"SIG","UP","NA"
"2216","Ubfd1","Ubfd1","NA","Ubiquitin domain-containing protein UBFD1",0.464441479425284,0.00224488553957887,"SIG","UP",-0.219159396432257,0.00065342916323151,"SIG","DOWN","InCutoff"
"2217","novel_gene_NC_056016.1_16365","novel_gene_NC_056016.1_16365","NA","NA",-1.26118185705572,0.00224488553957887,"SIG","DOWN",-0.562467875295448,2.97048610008816e-07,"SIG","DOWN","Down-Down"
"2218","LOC121820965","LOC121820965","NA","NA",1.14031529227007,0.00226299696393043,"SIG","UP",0.523930402586681,0.0371604253150842,"SIG","UP","Up-Up"
"2219","Slc5a2","Slc5a2","NA","Sodium/glucose cotransporter 2",-0.668313670039093,0.00226415394613057,"SIG","DOWN",-0.324617787235727,1.86991059873614e-05,"SIG","DOWN","NA"
"2220","Cers2","Cers2","NA","Ceramide synthase 2",-0.296337877764061,0.00226436905651954,"SIG","DOWN",-0.239319999453346,6.53284971664101e-08,"SIG","DOWN","InCutoff"
"2221","Tmtc2","Tmtc2","NA","Protein O-mannosyl-transferase TMTC2",-0.492667194502835,0.00226436905651954,"SIG","DOWN",-0.623466256562045,2.09022330052091e-10,"SIG","DOWN","NA"
"2222","novel_gene_NC_056024.1_4798","novel_gene_NC_056024.1_4798","NA","NA",-1.42211295551493,0.00226466770784965,"SIG","DOWN",-0.258814294713954,0.0322425079524593,"SIG","DOWN","NA"
"2223","LOC102927584","ENSMUSG00215016570.1","rhox homeobox family member 2-like","Homeobox-like domain superfamily",2.17449192588443,0.00226626020773615,"SIG","UP",1.55931651964694,9.37075124311306e-12,"SIG","UP","Up-Up"
"2224","Tpd52l2","Tpd52l2","NA","Tumour protein D52",-0.416590558303714,0.00226732338775486,"SIG","DOWN",-0.110764820561677,0.00243947050793255,"SIG","DOWN","InCutoff"
"2225","Rbm3","Rbm3","NA","NA",-0.402268518155947,0.00226858929778508,"SIG","DOWN",0.333676521747671,4.38985349627786e-05,"SIG","UP","InCutoff"
"2226","novel_gene_NC_056012.1_327","novel_gene_NC_056012.1_327","NA","NA",1.20831785672159,0.00227555936465312,"SIG","UP",0.33972867239748,9.19310144790243e-07,"SIG","UP","NA"
"2227","novel_gene_NC_056015.1_16044","novel_gene_NC_056015.1_16044","NA","NA",-0.390625114996303,0.00227704330196562,"SIG","DOWN",-0.234579427459632,0.00090436004156879,"SIG","DOWN","InCutoff"
"2228","Igf2","Igf2","NA","NA",1.643926435965,0.00229213347703651,"SIG","UP",-0.311069574000739,0.0019789247039216,"SIG","DOWN","NA"
"2229","LOC102916222","PLLP","plasmolipin","Plasmolipin",1.20213725051743,0.00230207461013818,"SIG","UP",1.55600799675502,3.13572508056957e-08,"SIG","UP","Up-Up"
"2230","Ctps2","Ctps2","NA","CTP synthase 2",1.06394245132889,0.00230471434823078,"SIG","UP",0.48430739829799,1.25981710876811e-05,"SIG","UP","NA"
"2231","novel_gene_NC_056030.1_17616","novel_gene_NC_056030.1_17616","NA","NA",-0.444225971877554,0.00230733980210357,"SIG","DOWN",-0.105006260422763,0.0261046866497697,"SIG","DOWN","InCutoff"
"2232","novel_gene_NC_056016.1_16359","novel_gene_NC_056016.1_16359","NA","NA",-1.31296210944395,0.00230733980210357,"SIG","DOWN",-0.666185569186595,3.22291665077731e-06,"SIG","DOWN","Down-Down"
"2233","Dtd1","Dtd1","NA","D-aminoacyl-tRNA deacylase 1",0.772542498050679,0.00231264669265,"SIG","UP",0.332304947787285,2.49510281807237e-07,"SIG","UP","NA"
"2234","Ccnt1","Ccnt1","NA","Cyclin-T1",-0.304133671030688,0.00231430420764193,"SIG","DOWN",-0.102159937637519,0.00057982540850451,"SIG","DOWN","InCutoff"
"2235","Gcc2","Gcc2","NA","GRIP and coiled-coil domain-containing protein 2",0.43603218487206,0.00231796426783267,"SIG","UP",0.487751682629185,4.08482948294721e-18,"SIG","UP","InCutoff"
"2236","Gnao1","Gnao1","NA","Guanine nucleotide-binding protein G(o) subunit alpha",0.883112801516004,0.00231796426783267,"SIG","UP",-0.14498654604275,0.0197811417211178,"SIG","DOWN","NA"
"2237","novel_gene_NC_056011.1_21426","novel_gene_NC_056011.1_21426","NA","NA",-0.410975880541247,0.0023189071847992,"SIG","DOWN",0.261245094685283,0.0142053315424941,"SIG","UP","InCutoff"
"2238","LOC102909462","c4b","complement C4","Complement C4-B",-1.4360158609396,0.00231993851530168,"SIG","DOWN",0.965779359181894,0.0356661302695778,"SIG","UP","Down-Up"
"2239","novel_gene_NC_056010.1_36832","novel_gene_NC_056010.1_36832","NA","NA",-2.43951636164262,0.00232481768786643,"SIG","DOWN",0.86532197452736,0.00406208146323153,"SIG","UP","Down-Up"
"2240","LOC121825307","LOC121825307","NA","NA",-1.23626021274691,0.0023286241315202,"SIG","DOWN",-0.620973435709699,0.0028450380042337,"SIG","DOWN","Down-Down"
"2241","Pkmyt1","Pkmyt1","NA","Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase",0.412824235685975,0.00233160115375702,"SIG","UP",0.446651534003473,5.39182130674713e-07,"SIG","UP","InCutoff"
"2242","LOC102928281","LOC102928281","dnaJ homolog subfamily B member 6-like","NA",1.67315707751693,0.00233759756927395,"SIG","UP",1.64324094416805,0.00549441861921902,"SIG","UP","Up-Up"
"2243","novel_gene_NC_056010.1_35774","novel_gene_NC_056010.1_35774","NA","NA",-0.855567447217971,0.00234466803743869,"SIG","DOWN",-0.348377424499542,4.9964947559652e-12,"SIG","DOWN","NA"
"2244","Gen1","Gen1","NA","NA",0.756852893130863,0.00234466803743869,"SIG","UP",0.909115446070376,8.88479039883439e-05,"SIG","UP","Up-Up"
"2245","Nfyb","Nfyb","NA","Nuclear transcription factor Y subunit beta",-0.642061093105889,0.00234580459495008,"SIG","DOWN",-0.184978397251647,0.00265110765224228,"SIG","DOWN","NA"
"2246","novel_gene_NC_056009.1_19744","novel_gene_NC_056009.1_19744","NA","NA",-0.654442748852275,0.00235013696670255,"SIG","DOWN",-0.275469428623374,0.00016475613707131,"SIG","DOWN","NA"
"2247","Pdhx","Pdhx","NA","Pyruvate dehydrogenase protein X component, mitochondrial",-0.243075989905604,0.0023563695885797,"SIG","DOWN",-0.271297134398901,6.45877428746394e-05,"SIG","DOWN","InCutoff"
"2248","LOC102915677","DND1","dead end protein homolog 1 isoform X1","Dead end protein homolog 1",0.664330197001585,0.00235896965071292,"SIG","UP",0.311903617787199,0.0203601754621702,"SIG","UP","NA"
"2249","LOC102903932","rpl6","60S ribosomal protein L6","NA",1.2488508870933,0.00235896965071292,"SIG","UP",0.867605099246316,0.00214051344725172,"SIG","UP","Up-Up"
"2250","Znf576","Znf576","NA","C2H2-type domain-containing protein",-1.13942106034096,0.00236693551581706,"SIG","DOWN",-0.543587922953641,5.58486417785807e-07,"SIG","DOWN","Down-Down"
"2251","novel_gene_NC_056020.1_13877","novel_gene_NC_056020.1_13877","NA","NA",-0.465795458718958,0.00236693551581706,"SIG","DOWN",0.226376142127849,0.00076958746920611,"SIG","UP","InCutoff"
"2252","LOC102928777","FKBP3","peptidyl-prolyl cis-trans isomerase FKBP3-like","NA",0.653853614294679,0.00237201036686953,"SIG","UP",0.312452242308955,8.05849878883022e-06,"SIG","UP","NA"
"2253","novel_gene_NC_056012.1_30403","novel_gene_NC_056012.1_30403","NA","NA",-2.79709879095194,0.00237392000348367,"SIG","DOWN",-0.451617337223382,0.0368342909194922,"SIG","DOWN","NA"
"2254","Kcnk1","Kcnk1","NA","Potassium channel subfamily K member 1",0.830289932993043,0.00237392000348367,"SIG","UP",0.420074656864824,0.0481651499048287,"SIG","UP","NA"
"2255","LOC121824303","LOC121824303","NA","NA",-2.52494584035456,0.00237789879224465,"SIG","DOWN",1.11220598577417,0.0106131806057551,"SIG","UP","Down-Up"
"2256","novel_gene_NC_056025.1_9584","novel_gene_NC_056025.1_9584","NA","NA",-0.639439359135409,0.00237893496938407,"SIG","DOWN",-0.697235558088111,6.14118669102705e-06,"SIG","DOWN","Down-Down"
"2257","novel_gene_NC_056023.1_8122","novel_gene_NC_056023.1_8122","NA","NA",-0.415237400622844,0.00238569811726292,"SIG","DOWN",-0.24880196354388,0.0371640902696417,"SIG","DOWN","InCutoff"
"2258","novel_gene_NC_056009.1_5605","novel_gene_NC_056009.1_5605","NA","NA",-0.544675322875918,0.0023899441518279,"SIG","DOWN",-0.233767400885981,5.64397192874113e-06,"SIG","DOWN","NA"
"2259","Elp2","Elp2","NA","Elongator complex protein 2",0.406204033086621,0.00239606056158648,"SIG","UP",0.166744168227552,0.0255992440994813,"SIG","UP","InCutoff"
"2260","Hpdl","Hpdl","NA","4-hydroxyphenylpyruvate dioxygenase-like protein",0.994500161063764,0.00240699571488946,"SIG","UP",1.57235078240361,1.34669563841104e-38,"SIG","UP","Up-Up"
"2261","Prnd","Prnd","NA","Prion-like protein doppel",1.63786694671571,0.00241048293879831,"SIG","UP",-0.866422954664977,0.00559948155935028,"SIG","DOWN","Up-Down"
"2262","novel_gene_NC_056013.1_17189","novel_gene_NC_056013.1_17189","NA","NA",-0.635991920353049,0.00242087769980905,"SIG","DOWN",-0.370442766382141,1.7148596719041e-06,"SIG","DOWN","NA"
"2263","novel_gene_NC_056019.1_11415","novel_gene_NC_056019.1_11415","NA","NA",-0.47549989950095,0.00242549749557303,"SIG","DOWN",-0.298013494842096,5.20823471824303e-07,"SIG","DOWN","InCutoff"
"2264","novel_gene_NC_056017.1_9430","novel_gene_NC_056017.1_9430","NA","NA",-1.20292953139076,0.00243569612388318,"SIG","DOWN",-0.259106662449847,0.00184434724964347,"SIG","DOWN","NA"
